submission_id,role,original_repository,evaluator_type,criterion_id,criterion_name,score,max_score,justification,evidence_refs,confidence
S76,official_sample,redacted,human,class_design,Class Design,10.0,10,Critério atendido.,,
S76,official_sample,redacted,human,object_references,Object References,10.0,10,Critério atendido.,,
S76,official_sample,redacted,human,collections_and_arrays,Collections And Arrays,10.0,10,Critério atendido.,,
S76,official_sample,redacted,human,separation_of_concerns,Separation Of Concerns,7.0,10,Prints fora da classe Main.,,
S76,official_sample,redacted,human,readability_and_documentation,Readability And Documentation,5.0,10,Não documentou a classe Filme nem os métodos da hotlist.,,
S77,official_sample,redacted,human,basic_functionality,Basic Functionality,9.0,10,Uso de '==' para comparar Strings ao verificar se nome e local são vazios.,src/filmnow/FilmNow.java,
S77,official_sample,redacted,human,unit_tests,Unit Tests,4.0,10,Não testou a classe Filme nem a Hotlist.,,
S77,official_sample,redacted,human,class_design,Class Design,10.0,10,Critério atendido.,,
S77,official_sample,redacted,human,object_references,Object References,9.0,10,A HotList foi implementada como um array de Strings (nomes dos filmes) em vez de um array de referências para objetos Filme.,src/filmnow/FilmNow.java,
S77,official_sample,redacted,human,collections_and_arrays,Collections And Arrays,9.0,10,Confusão de índices na manipulação da HotList: o código acessa o array 'filmes' usando o índice de destino da HotList em vez do índice de origem do filme.,src/filmnow/FilmNow.java,
S77,official_sample,redacted,human,separation_of_concerns,Separation Of Concerns,8.0,10,Ausência do método toString() na Filme.,,
S77,official_sample,redacted,human,readability_and_documentation,Readability And Documentation,3.0,10,Documentação ruim e incompleta.,,
S78,official_sample,redacted,human,basic_functionality,Basic Functionality,9.0,10,Permite cadastro de filmes duplicados.,,
S78,official_sample,redacted,human,unit_tests,Unit Tests,10.0,10,Critério atendido.,,
S78,official_sample,redacted,human,class_design,Class Design,10.0,10,Critério atendido.,,
S78,official_sample,redacted,human,object_references,Object References,10.0,10,Critério atendido.,,
S78,official_sample,redacted,human,collections_and_arrays,Collections And Arrays,9.0,10,"O método cadastraHot decrementa a posição e depois chama removerHot, que decrementa novamente, resultando em double-decrement.",src/filmnow/FilmNow.java,
S78,official_sample,redacted,human,separation_of_concerns,Separation Of Concerns,9.0,10,Atributo 'posição' na classe Filme.,,
S78,official_sample,redacted,human,readability_and_documentation,Readability And Documentation,10.0,10,Critério atendido.,,
S79,official_sample,redacted,human,basic_functionality,Basic Functionality,8.0,10,Falha na implementação da estrutura da Hotlist e indexação.,,
S79,official_sample,redacted,human,unit_tests,Unit Tests,7.0,10,Faltou testar listagens.,,
S79,official_sample,redacted,human,class_design,Class Design,9.0,10,HashCode/Equals com campos excessivos.,,
S79,official_sample,redacted,human,object_references,Object References,10.0,10,Critério atendido.,,
S79,official_sample,redacted,human,collections_and_arrays,Collections And Arrays,9.0,10,Hotlist não é um array de 10 e erro de indexação (0-based).,,
S79,official_sample,redacted,human,separation_of_concerns,Separation Of Concerns,9.0,10,Variáveis 'posicao' e 'hot' na Filme.,,
S79,official_sample,redacted,human,readability_and_documentation,Readability And Documentation,10.0,10,Critério atendido.,,
S80,official_sample,redacted,human,basic_functionality,Basic Functionality,9.0,10,Tentar adicionar à HotList uma posição do acervo que está vazia (null) causa NullPointerException.,src/filmnow/FilmNow.java,
S80,official_sample,redacted,human,unit_tests,Unit Tests,9.5,10,Faltou testar filme ex-hot.,,
S80,official_sample,redacted,human,class_design,Class Design,10.0,10,Critério atendido.,,
S80,official_sample,redacted,human,object_references,Object References,10.0,10,Critério atendido.,,
S80,official_sample,redacted,human,collections_and_arrays,Collections And Arrays,10.0,10,Critério atendido.,,
S80,official_sample,redacted,human,separation_of_concerns,Separation Of Concerns,9.0,10,Variável 'hot' na Filme.,,
S80,official_sample,redacted,human,readability_and_documentation,Readability And Documentation,10.0,10,Critério atendido.,,
S81,official_sample,redacted,human,basic_functionality,Basic Functionality,8.0,10,Falta de validação de índice na hotlist e NullPointerException ao detalhar posição vazia no acervo.,src/filmnow/FilmNow.java,
S81,official_sample,redacted,human,unit_tests,Unit Tests,4.0,10,"Faltam diversos testes (construtor, getters, sobrescrita, listagem, hotlist).",,
S81,official_sample,redacted,human,class_design,Class Design,10.0,10,Critério atendido.,,
S81,official_sample,redacted,human,object_references,Object References,10.0,10,Critério atendido.,,
S81,official_sample,redacted,human,collections_and_arrays,Collections And Arrays,10.0,10,Critério atendido.,,
S81,official_sample,redacted,human,separation_of_concerns,Separation Of Concerns,9.0,10,Variável 'isHot' na Filme.,,
S81,official_sample,redacted,human,readability_and_documentation,Readability And Documentation,10.0,10,Critério atendido.,,
S82,official_sample,redacted,human,basic_functionality,Basic Functionality,6.0,10,Falta de validação de dados obrigatórios (nome/local vazios).,,
S82,official_sample,redacted,human,unit_tests,Unit Tests,0.0,10,Não implementou testes.,,
S82,official_sample,redacted,human,class_design,Class Design,10.0,10,Critério atendido.,,
S82,official_sample,redacted,human,object_references,Object References,10.0,10,Critério atendido.,,
S82,official_sample,redacted,human,collections_and_arrays,Collections And Arrays,9.0,10,Erro na indexação (1-100).,,
S82,official_sample,redacted,human,separation_of_concerns,Separation Of Concerns,10.0,10,Critério atendido.,,
S82,official_sample,redacted,human,readability_and_documentation,Readability And Documentation,10.0,10,Critério atendido.,,
S83,official_sample,redacted,human,basic_functionality,Basic Functionality,9.0,10,O método adicionaHotList não valida se a posição informada está dentro dos limites (1 a 10).,src/filmnow/FilmNow.java,
S83,official_sample,redacted,human,unit_tests,Unit Tests,7.0,10,Faltou testar hotlist e listagem.,,
S83,official_sample,redacted,human,class_design,Class Design,10.0,10,Critério atendido.,,
S83,official_sample,redacted,human,object_references,Object References,10.0,10,Critério atendido.,,
S83,official_sample,redacted,human,collections_and_arrays,Collections And Arrays,9.0,10,"No método removeHotList, o código usa a posição da HotList para acessar o array principal de filmes.",src/filmnow/FilmNow.java,
S83,official_sample,redacted,human,separation_of_concerns,Separation Of Concerns,9.0,10,Variável 'hot' na Filme.,,
S83,official_sample,redacted,human,readability_and_documentation,Readability And Documentation,10.0,10,Critério atendido.,,
S84,official_sample,redacted,human,basic_functionality,Basic Functionality,9.0,10,Acesso inconsistente a posições na hotlist.,,
S84,official_sample,redacted,human,unit_tests,Unit Tests,7.0,10,Faltou testar hotlist e listagem.,,
S84,official_sample,redacted,human,class_design,Class Design,9.0,10,Erro no hash/equals.,,
S84,official_sample,redacted,human,object_references,Object References,10.0,10,Critério atendido.,,
S84,official_sample,redacted,human,collections_and_arrays,Collections And Arrays,10.0,10,Critério atendido.,,
S84,official_sample,redacted,human,separation_of_concerns,Separation Of Concerns,10.0,10,Critério atendido.,,
S84,official_sample,redacted,human,readability_and_documentation,Readability And Documentation,10.0,10,Critério atendido.,,
S01,official_sample,redacted,llm,basic_functionality,Basic Functionality,7.5,10,"O sistema implementa a maior parte das funcionalidades, como adicionar, listar e gerenciar a HotList. No entanto, há falhas no detalhamento de filmes (não trata posições inválidas corretamente e não exibe o ícone de Hot), na remoção da HotList (o filme não perde o status) e na verificação de filmes duplicados (uso de '==' para comparar Strings).",FilmNow.cadastraFilme | MainFilmNow.mostrarFilmes | FilmNow.cadastraFilmeHotList | MainFilmNow.detalharFilme | Filme.toString | FilmNow.removeHotList | Filme.equals,high
S01,official_sample,redacted,llm,unit_tests,Unit Tests,0,10,Não foram encontrados arquivos de testes na submissão.,Submission Package,high
S01,official_sample,redacted,llm,class_design,Class Design,8,10,"As classes principais (Filme e FilmNow) foram criadas e modeladas adequadamente na sua estrutura básica. No entanto, a classe FilmNow possui atributos de estado que pertencem a um único filme, demonstrando uma leve confusão de responsabilidades.",Filme.java | FilmNow.java,high
S01,official_sample,redacted,llm,object_references,Object References and Composition,10,10,O uso de referências e composição está correto. A classe FilmNow compõe instâncias de Filme adequadamente e o uso de métodos estáticos está restrito à classe MainFilmNow.,FilmNow.cadastraFilme | MainFilmNow.java,high
S01,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,10,10,"As estruturas de dados (arrays) foram utilizadas corretamente para armazenar os filmes e a HotList, respeitando os limites estabelecidos.",FilmNow.java | FilmNow.cadastraFilme,high
S01,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,10,10,"A separação de responsabilidades está bem definida. A interface com o usuário (MainFilmNow) lida com entrada e saída, enquanto FilmNow gerencia a lógica de negócio e Filme encapsula seus próprios dados.",MainFilmNow.comando | FilmNow.cadastraFilme | Filme.toString,high
S01,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,10,10,"O código está bem formatado, legível e possui documentação Javadoc clara e objetiva para as classes e métodos.",Filme.java | FilmNow.java,high
S02,official_sample,redacted,llm,basic_functionality,Basic Functionality,10,10,"Todas as funcionalidades básicas (adicionar, detalhar, mostrar todos e hotlist) foram implementadas e funcionam conforme especificado, lidando corretamente com os casos limite e validações.",FilmNow.java: cadastraFilme | FilmNow.java: detalhaFilme | FilmNow.java: atribuirHot,high
S02,official_sample,redacted,llm,unit_tests,Unit Tests,10,10,"Excelente suíte de testes. O aluno testou exaustivamente as classes Filme e FilmNow, cobrindo casos normais, limites e exceções.",FilmNowTest.java | FilmeTest.java,high
S02,official_sample,redacted,llm,class_design,Class Design,7.5,10,"As classes principais foram criadas e a classe Filme possui boa estrutura. No entanto, a classe FilmNow falha em estabelecer uma verdadeira composição com a classe Filme, optando por armazenar representações em texto.",Filme.java | FilmNow.java | FilmNow.java: private String[] filmes; | FilmNow.java: filmes[posicao - 1] = filme.toString();,high
S02,official_sample,redacted,llm,object_references,Object References and Composition,6,10,"O uso de referências foi severamente prejudicado pela decisão de descartar os objetos Filme após a criação. Além disso, houve uso inadequado de métodos estáticos para lógica de domínio.","FilmNow.java: Filme filme = new Filme(nome, String.valueOf(ano), local); | FilmNow.java: Filme filme = new Filme(...); filmes[posicao - 1] = filme.toString(); | Filme.java: public static boolean confereExistencia(FilmNow fn, String nome, String ano)",high
S02,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,8,10,"O aluno utilizou arrays corretamente para gerenciar as posições e limites, mas escolheu o tipo incorreto (String em vez de Filme), contrariando a especificação de design do laboratório.",FilmNow.java: this.filmes = new String[TAMANHO]; | FilmNow.java: this.hotlist = new String[10]; | FilmNow.java: private String[] filmes; | FilmNow.java: private String[] hotlist = new String[10];,high
S02,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,8.5,10,"A separação entre interface (Main) e domínio (FilmNow/Filme) foi bem feita. No entanto, a classe Filme assumiu a responsabilidade indevida de vasculhar o array interno de FilmNow.","MainFilmNow.java | Filme.java: toString | Filme.java: public static boolean confereExistencia(FilmNow fn, String nome, String ano)",high
S02,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,10,10,"O código está muito bem formatado, legível e com excelente documentação Javadoc em todos os métodos públicos.",Filme.java | FilmNow.java,high
S03,official_sample,redacted,llm,basic_functionality,Basic Functionality,6.5,10,"As funcionalidades principais foram implementadas, incluindo validações de adição e formatação da HotList. No entanto, há uma falha estrutural no tratamento de índices (0-based vs 1-based) que quebra a busca de filmes, e a remoção da HotList está incompleta na interface.",src/filmnow/FilmNow.java:cadastraFilme | src/filmnow/FilmNow.java:exibirDetalhes | src/filmnow/FilmNow.java:getFilme | src/filmnow/MainFilmNow.java:mostrarFilmes | src/filmnow/MainFilmNow.java:removerHot,high
S03,official_sample,redacted,llm,unit_tests,Unit Tests,7.0,10,"A suíte de testes é extensa para a adição de filmes e cobre bem os métodos de igualdade da classe Filme. Contudo, faltam testes para as operações da HotList e para os métodos básicos da classe Filme.",testes/filmnow/FilmNowTest.java | testes/filmnow/FilmeTest.java,high
S03,official_sample,redacted,llm,class_design,Class Design,10.0,10,"As classes foram modeladas corretamente, com boa separação entre a entidade Filme e o gerenciador FilmNow.",src/filmnow/Filme.java | src/filmnow/FilmNow.java | src/filmnow/MainFilmNow.java,high
S03,official_sample,redacted,llm,object_references,Object References and Composition,10.0,10,Uso correto de referências e composição entre as classes do sistema.,src/filmnow/FilmNow.java:cadastraFilme | src/filmnow/MainFilmNow.java,high
S03,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,10.0,10,"Arrays foram utilizados corretamente para armazenar os filmes e a HotList, respeitando os limites estabelecidos.",src/filmnow/FilmNow.java:FilmNow,high
S03,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,10.0,10,"As responsabilidades estão bem divididas entre a interface de usuário, o gerenciador do sistema e a classe de modelo.",src/filmnow/MainFilmNow.java | src/filmnow/FilmNow.java | src/filmnow/Filme.java,high
S03,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,10.0,10,"O código é limpo, legível e possui excelente documentação Javadoc.",src/filmnow/FilmNow.java | src/filmnow/Filme.java,high
S04,official_sample,redacted,llm,basic_functionality,Basic Functionality,9.5,10,"Funcionalidades implementadas quase na totalidade com sucesso, incluindo a lógica da HotList e substituição de filmes. Houve apenas uma pequena falha na validação de local vazio ao cadastrar um filme.",FilmNow.cadastraFilme | FilmNow.atribuirHot | HotList.addFilme,high
S04,official_sample,redacted,llm,unit_tests,Unit Tests,10,10,"Excelente conjunto de testes de unidade, cobrindo as classes Filme, FilmNow e HotList com diversos cenários, incluindo limites e exceções.",FilmeTest.java | FilmNowTeste.java | HotListTest.java,high
S04,official_sample,redacted,llm,class_design,Class Design,10,10,"Modelagem de classes muito bem executada. As classes Filme, FilmNow e HotList foram criadas com responsabilidades claras e atributos adequados.",Filme.java | FilmNow.java | HotList.java,high
S04,official_sample,redacted,llm,object_references,Object References and Composition,10,10,Uso correto de referências e composição. Os objetos são instanciados adequadamente e as relações entre as classes estão bem estabelecidas.,FilmNow.java | HotList.java,high
S04,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,10,10,Estruturas de dados utilizadas corretamente e respeitando os limites estabelecidos na especificação.,FilmNow.java | HotList.java,high
S04,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,10,10,"Excelente separação de responsabilidades. A interface com o usuário está isolada no Main, enquanto a lógica de negócio reside nas classes de domínio.",MainFilmNow.java | FilmNow.java | Filme.java,high
S04,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,9,10,"Código limpo, legível e bem organizado. A documentação está presente e clara, mas utiliza o formato de comentário de bloco comum em vez de Javadoc em vários métodos.",Filme.java | FilmNow.java | HotList.java | Filme.toString | FilmNow.exibirHotList | HotList.addFilme,high
S05,official_sample,redacted,llm,basic_functionality,Basic Functionality,8.5,10,"As funcionalidades principais foram implementadas com sucesso, incluindo adição, listagem e detalhamento de filmes, além da manipulação da HotList. No entanto, há falhas na lógica de validação de posições ao adicionar à HotList e no retorno esperado ao detalhar uma posição vazia.",FilmNow.java: cadastraFilme | FilmNow.java: adicionaHotList | FilmNow.java: exibirFilmes | FilmNow.java: adicionaHotList (linha 94) | FilmNow.java: detalharFilme (linha 116),high
S05,official_sample,redacted,llm,unit_tests,Unit Tests,9.5,10,"Excelente cobertura de testes para as classes Filme e FilmNow, explorando casos normais e limites. Houve apenas uma pequena omissão no teste do método equals.",FilmeTest.java | FilmeNowTest.java | FilmeTest.java: testEqualsMesmoFilme,high
S05,official_sample,redacted,llm,class_design,Class Design,9.0,10,"As classes foram bem modeladas, com responsabilidades claras e uso adequado de composição. O único problema relevante foi a implementação incorreta da comparação de Strings no método equals.",Filme.java | FilmNow.java | MainFilmNow.java | Filme.java: equals (linha 59),high
S05,official_sample,redacted,llm,object_references,Object References and Composition,9.5,10,Uso correto de referências e instanciação de objetos na maior parte do código. Houve apenas um pequeno desvio conceitual ao passar a própria instância como parâmetro para métodos de instância.,FilmNow.java: cadastraFilme | MainFilmNow.java | FilmNow.java: exibirFilmes (linha 125) | FilmNow.java: exibirHotFilmes (linha 139),high
S05,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,10.0,10,"Uso excelente de arrays para armazenar os filmes e a HotList, respeitando os limites estabelecidos.",FilmNow.java: construtor | FilmNow.java: temFilme,high
S05,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,10.0,10,"Ótima separação de responsabilidades entre a interface de usuário, o gerenciador do sistema e a classe de domínio.",MainFilmNow.java | FilmNow.java | Filme.java: detalha,high
S05,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,10.0,10,"Código muito legível, com boa escolha de nomes e documentação Javadoc clara e objetiva.",Filme.java | FilmNow.java,high
S06,official_sample,redacted,llm,basic_functionality,Basic Functionality,9.5,10,"A funcionalidade principal está excelente, cobrindo quase todos os requisitos, incluindo a substituição de filmes e atualização da HotList. Houve apenas uma pequena falha na validação de posições vazias nas operações da HotList.",FilmNow.java (método cadastraFilme) | FilmNow.java (método detalharFilme) | FilmNow.java (métodos addFilmeHot e removerFilmeHot),high
S06,official_sample,redacted,llm,unit_tests,Unit Tests,10,10,"Os testes são extensos, bem organizados e cobrem a grande maioria dos casos de uso e regras de negócio exigidas para as classes Filme e FilmNow.",teste/filmnow/FilmeTest.java | teste/filmnow/FilmNowTest.java,high
S06,official_sample,redacted,llm,class_design,Class Design,10,10,"A modelagem das classes está muito boa, com a classe Filme encapsulando seus dados e FilmNow gerenciando as coleções adequadamente.",Filme.java | FilmNow.java,high
S06,official_sample,redacted,llm,object_references,Object References and Composition,10,10,"O uso de referências e composição está correto, sem uso indevido de modificadores estáticos fora do Main.",FilmNow.java | MainFilmNow.java,high
S06,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,10,10,"Os arrays foram utilizados corretamente, respeitando os limites de tamanho estabelecidos na especificação.",FilmNow.java (construtor e manipulação de índices),high
S06,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,10,10,Excelente separação de responsabilidades entre a interface de usuário e a lógica de negócio.,MainFilmNow.java | FilmNow.java | Filme.java,high
S06,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,9.0,10,O código é muito legível e a classe FilmNow possui excelente documentação Javadoc. Houve apenas a omissão de Javadoc na classe Filme.,FilmNow.java | Filme.java,high
S07,official_sample,redacted,llm,basic_functionality,Basic Functionality,8.5,10,"A funcionalidade básica foi quase totalmente implementada com sucesso, incluindo adição, listagem e detalhamento de filmes. No entanto, há falhas na validação de limites e posições vazias nas operações da HotList, o que pode causar exceções (NullPointerException e ArrayIndexOutOfBoundsException) em vez de retornar a mensagem de erro esperada.",FilmNow.cadastraFilme | FilmNow.getFilme | FilmNow.getFilmes | FilmNow.adicionaHot | FilmNow.removerDaHotList | MainFilmNow.removerHot,high
S07,official_sample,redacted,llm,unit_tests,Unit Tests,10,10,Excelente conjunto de testes. O aluno cobriu a grande maioria dos casos de uso e limites especificados para as classes Filme e FilmNow.,testes/lab3FilmNow/FilmeTest.java | testes/lab3FilmNow/FilmNowTest.java,high
S07,official_sample,redacted,llm,class_design,Class Design,10,10,O design de classes atende perfeitamente aos requisitos. As classes Filme e FilmNow foram criadas com responsabilidades claras e atributos adequados.,Filme.java | FilmNow.java | MainFilmNow.java,high
S07,official_sample,redacted,llm,object_references,Object References and Composition,10,10,Uso correto de referências e composição. A classe FilmNow compõe e gerencia instâncias de Filme de forma apropriada.,FilmNow.cadastraFilme | FilmNow.adicionaHot,high
S07,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,10,10,As estruturas de dados foram utilizadas corretamente e respeitam as restrições de tamanho do laboratório.,FilmNow.java | FilmNow.hotList,high
S07,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,10,10,"Excelente separação de responsabilidades entre interface, gerenciador e modelo de domínio.",MainFilmNow.comando | Filme.exibeFilme | FilmNow.cadastraFilme,high
S07,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,10,10,"Código muito legível, bem organizado e com excelente documentação Javadoc.",Filme.java | FilmNow.java,high
S08,official_sample,redacted,llm,basic_functionality,Basic Functionality,8.5,10,"O sistema implementa quase todas as funcionalidades corretamente, incluindo adição, listagem, detalhamento e a lógica principal da HotList. No entanto, há falhas no tratamento de posições vazias durante as operações da HotList.",src/filmnow/FilmNow.java:cadastraFilme | src/filmnow/FilmNow.java:detalharFilme | src/filmnow/Filme.java:toString | src/filmnow/FilmNow.java:CadastrarFilmeHot | src/filmnow/FilmNow.java:removerFilmeHot,high
S08,official_sample,redacted,llm,unit_tests,Unit Tests,10,10,"A suíte de testes é excelente, cobrindo a grande maioria dos casos de uso, incluindo limites, campos vazios e regras de negócio da HotList.",testes/filmnow/FilmeTest.java | testes/filmnow/FilmNowTest.java,high
S08,official_sample,redacted,llm,class_design,Class Design,10,10,"As classes foram modeladas corretamente, com a classe Filme encapsulando seus dados e FilmNow gerenciando a coleção de filmes.",src/filmnow/Filme.java | src/filmnow/FilmNow.java | src/filmnow/MainFilmNow.java,high
S08,official_sample,redacted,llm,object_references,Object References and Composition,10,10,Uso correto de referências e composição entre as classes do sistema.,src/filmnow/FilmNow.java:cadastraFilme | src/filmnow/MainFilmNow.java,high
S08,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,10,10,Estruturas de dados utilizadas corretamente e respeitando os limites estabelecidos.,src/filmnow/FilmNow.java:TAMANHO | src/filmnow/FilmNow.java:TAMANHOHOTLIST | src/filmnow/FilmNow.java:cadastraFilme,high
S08,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,10,10,"Excelente separação de responsabilidades entre interface, controle e modelo.",src/filmnow/MainFilmNow.java | src/filmnow/FilmNow.java | src/filmnow/Filme.java:toString,high
S08,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,9.5,10,"Código limpo, bem organizado e com Javadoc presente na maioria dos métodos. Há apenas um pequeno desvio nas convenções de nomenclatura Java.",src/filmnow/FilmNow.java | src/filmnow/Filme.java | src/filmnow/FilmNow.java:CadastrarFilmeHot,high
S09,official_sample,redacted,llm,basic_functionality,Basic Functionality,9.0,10,"A funcionalidade principal foi implementada com sucesso, incluindo adição, listagem e detalhamento de filmes. No entanto, há falhas na validação de posições e filmes nulos nas operações da HotList.",FilmNow.cadastraFilme | FilmNow.getFilme | MainFilmNow.mostrarFilmes | FilmNow.removeHotlist | FilmNow.cadastraHotlist | MainFilmNow.removeHotlist,high
S09,official_sample,redacted,llm,unit_tests,Unit Tests,10.0,10,"O aluno implementou uma suíte de testes excelente e abrangente, cobrindo tanto a classe Filme quanto a classe FilmNow com múltiplos cenários, incluindo casos limite e de erro.",testes/lab3FilmNow/Filmetest.java | testes/lab3FilmNow/FilmNowtest.java,high
S09,official_sample,redacted,llm,class_design,Class Design,10.0,10,"As classes foram modeladas corretamente, com a classe Filme encapsulando os dados do filme e a classe FilmNow gerenciando as coleções.",Filme.java | FilmNow.java,high
S09,official_sample,redacted,llm,object_references,Object References and Composition,10.0,10,Uso correto de referências e composição. A classe FilmNow compõe instâncias de Filme de forma adequada.,FilmNow.cadastraFilme | FilmNow.java,high
S09,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,10.0,10,As estruturas de dados (arrays) foram utilizadas corretamente e respeitando os limites estabelecidos na especificação.,FilmNow.java | FilmNow.cadastraFilme | FilmNow.cadastraHotlist,high
S09,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,10.0,10,Excelente separação de responsabilidades entre a interface de usuário (MainFilmNow) e a lógica de negócio (FilmNow e Filme).,MainFilmNow.java | FilmNow.java | Filme.toString,high
S09,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,10.0,10,O código é muito legível e possui excelente documentação Javadoc em todas as classes e métodos principais.,Filme.java | FilmNow.java,high
S10,official_sample,redacted,llm,basic_functionality,Basic Functionality,9.0,10,"O sistema implementa quase todas as funcionalidades corretamente, incluindo validações de limites, campos vazios e duplicatas. Apenas um pequeno defeito foi encontrado na substituição de filmes na HotList.","FilmNow.java (métodos cadastraFilme, getFilme, getFilmes) | MainFilmNow.java (métodos de interação com o usuário) | FilmNow.java (método adicionaHot)",high
S10,official_sample,redacted,llm,unit_tests,Unit Tests,10.0,10,"Excelente conjunto de testes. Cobre os construtores, métodos de formatação, igualdade e as principais regras de negócio do sistema, incluindo limites e casos de erro.",testes/lab3FilmNow/FilmeTest.java | testes/lab3FilmNow/FilmNowTest.java,high
S10,official_sample,redacted,llm,class_design,Class Design,10.0,10,"O design de classes está muito bem estruturado. A classe Filme encapsula corretamente os dados e comportamentos do filme, e FilmNow gerencia as coleções adequadamente.",Filme.java | FilmNow.java,high
S10,official_sample,redacted,llm,object_references,Object References and Composition,10.0,10,"Uso correto de referências e composição. A classe FilmNow compõe instâncias de Filme de forma adequada, sem uso indevido de modificadores estáticos.",FilmNow.java (método cadastraFilme) | MainFilmNow.java,high
S10,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,10.0,10,"Uso correto de arrays para armazenar os filmes e a HotList, respeitando os limites de tamanho estabelecidos na especificação.",FilmNow.java (construtor e manipulação de arrays),high
S10,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,10.0,10,"Excelente separação de responsabilidades. A interface com o usuário está isolada no MainFilmNow, a lógica de negócio no FilmNow e a representação dos dados no Filme.",MainFilmNow.java | FilmNow.java | Filme.java,high
S10,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,10.0,10,"Código muito legível, bem organizado e com excelente documentação Javadoc para as classes e métodos públicos.",Filme.java | FilmNow.java,high
S11,official_sample,redacted,llm,basic_functionality,Basic Functionality,9.5,10,"O sistema implementa corretamente as funcionalidades principais (adicionar, detalhar, listar e hotlist), respeitando as regras de negócio. No entanto, há um pequeno erro na interface de usuário ao adicionar um filme, onde uma chamada extra ao scanner causa travamento na leitura.","FilmNow.java (métodos cadastraFilme, getFilme, adicionaHot) | MainFilmNow.java (fluxo de menus) | MainFilmNow.java (método adicionaFilme, linha 138)",high
S11,official_sample,redacted,llm,unit_tests,Unit Tests,10,10,"Excelente conjunto de testes. O aluno cobriu exaustivamente as classes Filme e FilmNow, incluindo casos limite e cenários de erro.",FilmeTestes.java | FilmNowTestes.java,high
S11,official_sample,redacted,llm,class_design,Class Design,9,10,"As classes foram bem modeladas, com atributos corretos e métodos adequados. Houve apenas um erro conceitual importante na implementação do método equals da classe Filme ao comparar strings.","Filme.java | FilmNow.java | Filme.java (método equals, linha 82)",high
S11,official_sample,redacted,llm,object_references,Object References and Composition,10,10,O uso de referências e a composição entre FilmNow e Filme foram implementados de forma correta e segura.,FilmNow.java (atributos filmes e hotList) | MainFilmNow.java,high
S11,official_sample,redacted,llm,collections_and_arrays,Collections and Arrays,10,10,"Os arrays foram utilizados corretamente, respeitando os limites estabelecidos pela especificação.",FilmNow.java (construtor e manipulação de índices),high
S11,official_sample,redacted,llm,separation_of_concerns,Separation of Concerns,10,10,"As responsabilidades estão bem divididas entre a interface de usuário, a classe de domínio e a classe gerenciadora.",MainFilmNow.java | FilmNow.java | Filme.java,high
S11,official_sample,redacted,llm,readability_and_documentation,Readability and Documentation,10,10,"O código é muito legível, bem organizado e a documentação Javadoc está completa e clara.",Filme.java | FilmNow.java,high
S12,official_sample,redacted,llm,basic_functionality,Basic Functionality,8.0,10,"A maior parte das funcionalidades básicas foi implementada com sucesso, incluindo a adição, listagem e detalhamento de filmes. No entanto, há falhas na integração da HotList com o detalhamento de filmes e na lógica de atribuição de posição na HotList.",src/filmnow/FilmNow.java:cadastraFilme | src/filmnow/MainFilmNow.java:mostrarFilmes | src/filmnow/FilmNow.java:removeHotFilme | src/filmnow/MainFilmNow.java:detalharFilme | src/filmnow/FilmNow.java:cadastrarHotFilme | src/filmnow/MainFilmNow.java:comando,high
S12,official_sample,redacted,llm,unit_tests,Unit Tests,7.0,10,"Os testes cobrem bem a classe Filme e as operações básicas de adição na classe FilmNow. Contudo, faltam testes para as operações da HotList e para a listagem/detalhamento.",teste/filmnow/FilmeTeste.java | teste/filmnow/FilmNowTeste.java,high
